visitorid,purchase_recency_days,purchase_occasion_count,purchase_event_count,total_events,active_days,cart_per_view,transaction_per_view,activity_span_days,mean_interevent_hours,session_count_30m,distinct_top_categories,top_category_share,snapshot_id,category_coverage_flag
1084561,17.170612604166667,1,1,7,2,0.2,0.2,13.870142789351853,55.48057115740741,6,1,1.0,snapshot_20150919T025947Z,1
1084569,132.34426841435183,2,2,5,3,2.0,2.0,2.7939454050925927,16.763672430555555,3,0,0.0,snapshot_20150919T025947Z,0
1084617,105.00061923611112,1,1,2,1,0.0,0.0,0.0010732175925925926,0.025757222222222223,1,1,1.0,snapshot_20150919T025947Z,1
1084677,79.90236493055555,1,2,8,1,0.5,0.5,0.06962268518518518,0.2387063492063492,3,1,1.0,snapshot_20150919T025947Z,1
1084741,63.97943761574074,1,2,45,3,0.04878048780487805,0.04878048780487805,23.40454527777778,12.766115606060607,6,1,1.0,snapshot_20150919T025947Z,1
1084952,16.40104252314815,2,3,15,1,0.3333333333333333,0.3333333333333333,0.01423855324074074,0.024408948412698413,1,1,1.0,snapshot_20150919T025947Z,1
1085279,64.26346554398148,1,1,4,2,0.0,0.3333333333333333,1.0249457291666666,8.199565833333333,4,0,0.0,snapshot_20150919T025947Z,0
1085571,137.5250728935185,1,1,4,1,0.5,0.5,0.004907199074074074,0.03925759259259259,1,0,0.0,snapshot_20150919T025947Z,0
1085620,129.59738510416668,1,1,6,1,0.25,0.25,0.0076320601851851844,0.03663388888888889,1,1,1.0,snapshot_20150919T025947Z,1
1085624,65.18969851851851,1,1,2,1,0.0,0.0,0.003060243055555555,0.07344583333333332,1,1,1.0,snapshot_20150919T025947Z,1
1085761,137.33735337962963,1,1,14,2,0.08333333333333333,0.08333333333333333,60.076935381944445,110.91126532051281,3,2,0.8,snapshot_20150919T025947Z,1
1085818,24.163890185185185,2,3,14,3,0.2222222222222222,0.3333333333333333,2.284100451388889,4.216800833333333,4,2,0.9285714285714286,snapshot_20150919T025947Z,1
1085829,115.38914660879631,1,1,5,1,1.0,0.5,0.08146542824074074,0.48879256944444444,2,0,0.0,snapshot_20150919T025947Z,0
1085971,88.3520078587963,1,1,3,1,1.0,1.0,0.0007728356481481481,0.009274027777777777,1,1,1.0,snapshot_20150919T025947Z,1
1086003,13.007757905092593,1,1,3,1,0.0,0.0,0.04062293981481482,0.4874752777777778,2,1,1.0,snapshot_20150919T025947Z,1
1086034,77.90304719907407,1,1,3,1,1.0,1.0,0.0015753124999999999,0.01890375,1,1,1.0,snapshot_20150919T025947Z,1
1086075,90.97082043981482,1,1,26,2,0.041666666666666664,0.041666666666666664,8.586832824074074,8.243359511111112,3,1,1.0,snapshot_20150919T025947Z,1
1086108,129.26432181712963,1,1,6,2,0.25,0.25,9.719019143518517,46.651291888888885,2,1,1.0,snapshot_20150919T025947Z,1
1086334,48.885216666666665,2,2,13,6,0.2222222222222222,0.2222222222222222,59.4165140162037,118.83302803240741,6,3,0.46153846153846156,snapshot_20150919T025947Z,1
1086897,94.26852090277778,1,1,18,8,0.0625,0.0625,73.04405854166666,103.12102382352941,9,1,1.0,snapshot_20150919T025947Z,1
1086903,63.90550225694444,1,1,11,2,0.1111111111111111,0.1111111111111111,0.2393771527777778,0.5745051666666667,3,1,1.0,snapshot_20150919T025947Z,1
1086913,64.39001619212964,1,1,3,1,1.0,1.0,0.025028865740740744,0.3003463888888889,2,1,1.0,snapshot_20150919T025947Z,1
1086982,31.122610891203703,2,2,6,2,1.0,1.0,1.1956762384259259,5.739245944444444,3,1,1.0,snapshot_20150919T025947Z,1
1087295,89.00554327546297,1,1,4,1,0.5,0.5,0.005174583333333333,0.041396666666666665,1,1,1.0,snapshot_20150919T025947Z,1
1087601,120.23975396990741,1,1,3,1,1.0,1.0,0.01828603009259259,0.2194323611111111,1,1,1.0,snapshot_20150919T025947Z,1
1088027,23.231116979166668,1,1,10,2,0.0,0.1111111111111111,7.948668263888888,21.196448703703705,3,3,0.5,snapshot_20150919T025947Z,1
1088068,32.360617418981484,1,1,8,1,0.16666666666666666,0.16666666666666666,0.010924212962962962,0.03745444444444444,1,1,1.0,snapshot_20150919T025947Z,1
1088103,61.13576729166667,1,1,3,1,1.0,1.0,0.0039904282407407414,0.047885138888888894,1,1,1.0,snapshot_20150919T025947Z,1
1088116,125.1985325925926,1,1,6,2,0.6666666666666666,0.3333333333333333,17.80966732638889,85.48640316666666,3,1,1.0,snapshot_20150919T025947Z,1
1088151,122.29561746527777,1,1,4,1,0.5,0.5,0.029665787037037036,0.2373262962962963,2,1,1.0,snapshot_20150919T025947Z,1
1088210,31.141690740740742,1,1,3,1,1.0,1.0,0.0019340509259259259,0.02320861111111111,1,1,1.0,snapshot_20150919T025947Z,1
1088211,44.19335803240741,1,1,10,1,0.125,0.125,0.08481688657407407,0.2261783641975309,2,1,1.0,snapshot_20150919T025947Z,1
1088275,109.46291752314814,1,1,2,1,0.0,1.0,0.0028055555555555555,0.06733333333333333,1,1,1.0,snapshot_20150919T025947Z,1
1088393,116.86948355324076,1,1,3,1,1.0,1.0,0.025953807870370372,0.3114456944444445,2,1,1.0,snapshot_20150919T025947Z,1
1088465,104.07381226851852,1,1,9,2,0.3333333333333333,0.16666666666666666,0.2556720601851852,0.7670161805555555,2,1,1.0,snapshot_20150919T025947Z,1
1088880,21.391346238425925,1,3,20,2,0.8888888888888888,0.3333333333333333,0.5147112037037037,0.6501615204678363,4,4,0.8,snapshot_20150919T025947Z,1
1088976,107.42691548611111,1,1,3,1,1.0,1.0,0.005636122685185185,0.06763347222222221,1,1,1.0,snapshot_20150919T025947Z,1
1089538,53.26835773148148,1,1,6,1,0.6666666666666666,0.3333333333333333,0.012681967592592592,0.060873444444444445,1,1,1.0,snapshot_20150919T025947Z,1
1089853,135.81129056712965,1,1,9,2,0.3333333333333333,0.16666666666666666,1.7558271527777776,5.267481458333333,3,0,0.0,snapshot_20150919T025947Z,0
1089934,93.09187438657408,1,1,3,1,1.0,1.0,0.0018865625,0.02263875,1,1,1.0,snapshot_20150919T025947Z,1
1089992,27.54896248842593,1,1,7,1,1.0,0.3333333333333333,0.014317025462962962,0.057268101851851855,1,1,1.0,snapshot_20150919T025947Z,1
1090044,80.30318270833332,1,1,5,1,1.0,0.5,0.049417662037037034,0.2965059722222222,2,1,1.0,snapshot_20150919T025947Z,1
1090063,37.2981763425926,1,1,3,1,1.0,1.0,0.005987002314814816,0.07184402777777778,1,1,1.0,snapshot_20150919T025947Z,1
1090124,38.30830871527778,1,1,4,1,0.0,0.3333333333333333,0.014640266203703706,0.11712212962962963,1,1,1.0,snapshot_20150919T025947Z,1
1090144,134.43664902777778,1,1,12,3,0.1,0.1,6.196520555555556,13.519681212121213,3,1,1.0,snapshot_20150919T025947Z,1
1090325,7.640313611111111,1,1,3,1,1.0,1.0,0.005410347222222223,0.06492416666666666,1,1,1.0,snapshot_20150919T025947Z,1
1090413,128.11043760416666,1,1,10,3,0.125,0.125,2.2834719560185186,6.089258549382716,2,2,0.7,snapshot_20150919T025947Z,1
1090473,25.289883564814815,1,1,2,1,0.0,0.0,0.0008986342592592592,0.02156722222222222,1,1,1.0,snapshot_20150919T025947Z,1
1090548,137.33064225694446,1,1,9,2,0.14285714285714285,0.14285714285714285,1.2542413425925927,3.762724027777778,5,0,0.0,snapshot_20150919T025947Z,0
1090665,79.14240237268518,1,2,7,1,1.5,1.0,0.010895590277777778,0.04358236111111111,1,1,1.0,snapshot_20150919T025947Z,1
1090824,14.177091550925926,1,1,7,1,0.2,0.2,0.007828854166666666,0.031315416666666665,1,1,1.0,snapshot_20150919T025947Z,1
1090856,64.26542041666667,1,1,24,2,0.045454545454545456,0.045454545454545456,1.2923975925925926,1.3485887922705313,5,1,1.0,snapshot_20150919T025947Z,1
1090857,107.45498151620372,1,1,3,1,1.0,1.0,0.010565104166666667,0.12678125,1,1,1.0,snapshot_20150919T025947Z,1
1090887,62.28566340277778,1,1,29,10,0.07692307692307693,0.038461538461538464,96.18736122685185,82.44630962301586,9,3,0.8620689655172413,snapshot_20150919T025947Z,1
1091087,35.237645891203705,1,2,52,1,0.19047619047619047,0.047619047619047616,0.19555280092592592,0.09202484749455338,3,1,1.0,snapshot_20150919T025947Z,1
1091107,104.29084650462963,1,1,7,1,0.2,0.2,0.03929107638888889,0.15716430555555555,1,1,1.0,snapshot_20150919T025947Z,1
1091556,136.3735279050926,1,1,5,1,0.3333333333333333,0.3333333333333333,0.02079715277777778,0.12478291666666666,1,0,0.0,snapshot_20150919T025947Z,0
1091732,79.28710556712963,1,1,6,1,0.0,0.2,0.014347662037037036,0.06886877777777778,1,1,1.0,snapshot_20150919T025947Z,1
1091855,124.92612122685185,1,2,44,1,0.05,0.05,0.19720849537037036,0.11006985788113695,2,1,1.0,snapshot_20150919T025947Z,1
1092175,36.81456423611111,1,1,4,1,0.0,0.3333333333333333,0.0034324652777777778,0.027459722222222222,1,1,1.0,snapshot_20150919T025947Z,1
1092199,32.430847129629626,1,1,3,1,0.0,0.5,0.004144641203703703,0.049735694444444443,1,1,1.0,snapshot_20150919T025947Z,1
1092370,136.12291906250002,2,2,11,2,1.25,0.5,0.20278474537037036,0.48668338888888885,2,0,0.0,snapshot_20150919T025947Z,0
1092403,43.88344549768519,1,1,4,1,0.5,0.5,0.027467557870370373,0.21974046296296298,2,1,1.0,snapshot_20150919T025947Z,1
1092409,19.4304471875,1,1,5,1,0.3333333333333333,0.3333333333333333,0.002681875,0.01609125,1,1,1.0,snapshot_20150919T025947Z,1
1092478,94.4604533449074,1,2,8,1,0.5,0.5,0.0024630092592592594,0.008444603174603176,1,1,1.0,snapshot_20150919T025947Z,1
1092723,72.54386591435185,1,2,10,1,0.3333333333333333,0.3333333333333333,0.03063869212962963,0.08170317901234568,1,1,1.0,snapshot_20150919T025947Z,1
1092797,59.92607351851852,1,1,4,1,2.0,1.0,0.002087025462962963,0.016696203703703703,1,1,1.0,snapshot_20150919T025947Z,1
1093035,100.21869946759259,47,68,606,8,0.15698924731182795,0.14623655913978495,9.994069560185185,0.3964589577594123,22,16,0.3712984054669704,snapshot_20150919T025947Z,1
1093062,26.513489965277774,1,1,3,1,1.0,1.0,0.003844363425925926,0.04613236111111111,1,1,1.0,snapshot_20150919T025947Z,1
1093151,103.37580952546297,1,1,4,1,2.0,1.0,0.004278171296296296,0.03422537037037037,1,1,1.0,snapshot_20150919T025947Z,1
1093456,74.23423402777779,1,1,8,1,0.16666666666666666,0.16666666666666666,0.017480011574074073,0.05993146825396826,1,1,1.0,snapshot_20150919T025947Z,1
1093461,25.393236296296294,1,1,4,1,0.5,0.5,0.004287881944444445,0.03430305555555556,1,1,1.0,snapshot_20150919T025947Z,1
1093736,138.40333628472223,1,1,5,1,1.0,0.5,0.00945113425925926,0.05670680555555555,1,0,0.0,snapshot_20150919T025947Z,0
1093771,50.41316303240741,1,1,3,1,1.0,1.0,0.23111802083333335,2.77341625,2,2,0.6666666666666666,snapshot_20150919T025947Z,1
1093946,112.25694479166665,2,2,9,3,0.4,0.4,8.645116168981481,25.935348506944443,3,2,0.8571428571428571,snapshot_20150919T025947Z,1
1094021,64.04499927083333,1,2,38,6,0.125,0.0625,113.29969510416666,73.49169412162162,7,2,0.9428571428571428,snapshot_20150919T025947Z,1
1094034,42.18697215277778,1,1,8,1,0.16666666666666666,0.16666666666666666,0.18006672453703704,0.6173716269841271,3,1,1.0,snapshot_20150919T025947Z,1
1094089,137.3159750810185,1,1,23,1,0.047619047619047616,0.047619047619047616,0.07369864583333334,0.08039852272727273,1,0,0.0,snapshot_20150919T025947Z,0
1094128,69.56375561342593,2,2,7,1,0.6666666666666666,0.6666666666666666,0.004700740740740741,0.018802962962962962,1,1,1.0,snapshot_20150919T025947Z,1
1094188,52.090523796296296,1,1,5,2,0.3333333333333333,0.3333333333333333,2.6811267592592594,16.086760555555554,3,1,1.0,snapshot_20150919T025947Z,1
1094310,72.28501980324074,1,1,2,1,0.0,1.0,0.0025255555555555556,0.06061333333333333,1,1,1.0,snapshot_20150919T025947Z,1
1094389,87.15170538194444,1,1,3,1,1.0,1.0,0.0017865277777777777,0.021438333333333334,1,0,0.0,snapshot_20150919T025947Z,0
1094490,109.30392560185186,1,1,12,2,0.0,0.09090909090909091,5.282423252314815,11.525287095959596,2,1,1.0,snapshot_20150919T025947Z,1
1094597,52.44917771990741,1,1,4,1,2.0,1.0,0.06435434027777778,0.5148347222222223,2,1,1.0,snapshot_20150919T025947Z,1
1094829,31.380362418981484,1,1,3,1,1.0,1.0,0.05027585648148148,0.6033102777777777,2,0,0.0,snapshot_20150919T025947Z,0
1095103,127.1505686574074,1,1,12,1,0.2222222222222222,0.1111111111111111,0.10766243055555555,0.2348998484848485,2,2,0.9,snapshot_20150919T025947Z,1
1095124,44.20892663194444,1,1,6,2,0.25,0.25,1.9084701620370368,9.160656777777778,3,1,1.0,snapshot_20150919T025947Z,1
1095458,29.724758483796297,1,5,45,1,0.3793103448275862,0.1724137931034483,0.07620034722222223,0.04156382575757576,1,2,0.9777777777777777,snapshot_20150919T025947Z,1
1095470,71.089404375,2,2,19,4,0.3076923076923077,0.15384615384615385,11.31667679398148,15.088902391975308,6,3,0.8421052631578947,snapshot_20150919T025947Z,1
1095484,60.11212964120371,1,1,3,1,1.0,1.0,0.0007624189814814815,0.009149027777777778,1,1,1.0,snapshot_20150919T025947Z,1
1095555,33.49517394675926,1,1,3,1,1.0,1.0,0.0016191782407407407,0.01943013888888889,1,1,1.0,snapshot_20150919T025947Z,1
1095676,74.44652666666667,1,1,4,2,0.5,0.5,21.19990079861111,169.5992063888889,2,1,1.0,snapshot_20150919T025947Z,1
1096075,73.0911034837963,1,1,6,1,0.25,0.25,0.020009398148148148,0.09604511111111111,1,1,1.0,snapshot_20150919T025947Z,1
1096142,93.90165445601852,1,1,3,1,1.0,1.0,0.0014012037037037036,0.016814444444444444,1,1,1.0,snapshot_20150919T025947Z,1
1096330,78.35803658564814,1,1,13,1,0.09090909090909091,0.09090909090909091,0.02566046296296296,0.05132092592592593,1,1,1.0,snapshot_20150919T025947Z,1
1096495,54.28769011574074,1,1,15,1,0.07692307692307693,0.07692307692307693,0.29199127314814816,0.5005564682539683,2,1,1.0,snapshot_20150919T025947Z,1
1096542,127.12033753472222,1,1,13,3,0.3333333333333333,0.1111111111111111,4.769833877314815,9.53966775462963,3,2,0.6666666666666666,snapshot_20150919T025947Z,1
1096676,121.50597453703703,1,1,6,1,0.25,0.25,0.4020618171296297,1.9298967222222223,3,1,1.0,snapshot_20150919T025947Z,1
1096840,72.3212240625,1,1,7,2,0.2,0.2,10.244071689814815,40.97628675925926,2,2,0.7142857142857143,snapshot_20150919T025947Z,1
1097026,51.84138322916667,1,2,9,2,0.75,0.5,2.624347916666667,7.873043750000001,2,3,0.5555555555555556,snapshot_20150919T025947Z,1
1097216,49.355268275462954,1,3,11,1,0.6,0.6,0.011235219907407407,0.02696452777777778,1,2,0.7,snapshot_20150919T025947Z,1
1097386,67.04288969907407,1,1,6,1,0.25,0.25,0.5635015162037037,2.7048072777777774,2,1,1.0,snapshot_20150919T025947Z,1
1097400,72.41051435185186,1,5,26,5,0.5,0.35714285714285715,71.24616743055556,68.39632073333334,6,2,0.9230769230769231,snapshot_20150919T025947Z,1
1097512,58.02416788194445,1,1,5,2,0.3333333333333333,0.3333333333333333,10.051175358796296,60.30705215277778,2,1,1.0,snapshot_20150919T025947Z,1
1097646,87.28169871527778,1,2,31,3,0.03571428571428571,0.07142857142857142,3.359248761574074,2.6873990092592592,7,1,1.0,snapshot_20150919T025947Z,1
1097897,81.00351572916666,1,1,4,1,0.5,0.5,0.008991122685185185,0.07192898148148148,1,1,1.0,snapshot_20150919T025947Z,1
1098035,45.266310636574076,1,1,24,3,0.09523809523809523,0.047619047619047616,3.0330771412037034,3.1649500603864733,7,3,0.7142857142857143,snapshot_20150919T025947Z,1
1098310,85.15021474537036,1,1,3,1,1.0,1.0,0.009622662037037037,0.11547194444444445,1,0,0.0,snapshot_20150919T025947Z,0
1098391,64.05690287037037,1,1,13,2,0.09090909090909091,0.09090909090909091,6.1493631828703705,12.298726365740741,3,1,1.0,snapshot_20150919T025947Z,1
1098607,59.17450761574074,1,1,3,1,1.0,1.0,0.0024757870370370368,0.029709444444444445,1,1,1.0,snapshot_20150919T025947Z,1
1098616,16.11077107638889,1,1,6,2,0.6666666666666666,0.3333333333333333,0.015414340277777777,0.07398883333333334,1,1,1.0,snapshot_20150919T025947Z,1
1098767,78.0130624537037,1,1,3,1,1.0,1.0,0.0013032291666666667,0.01563875,1,1,1.0,snapshot_20150919T025947Z,1
1098769,8.210694421296296,1,2,6,1,1.0,1.0,0.01495980324074074,0.07180705555555555,1,1,1.0,snapshot_20150919T025947Z,1
1098883,11.427051400462963,1,1,3,1,1.0,1.0,0.008524247685185185,0.10229097222222222,1,1,1.0,snapshot_20150919T025947Z,1
1098888,77.73616310185184,1,1,6,1,0.25,0.25,0.014159571759259259,0.06796594444444445,1,1,1.0,snapshot_20150919T025947Z,1
1098959,21.860944895833335,1,1,30,7,0.07407407407407407,0.037037037037037035,13.439786041666666,11.122581551724139,10,1,1.0,snapshot_20150919T025947Z,1
1099198,64.15976096064814,1,1,10,1,0.125,0.125,0.010245289351851851,0.027320771604938274,1,1,1.0,snapshot_20150919T025947Z,1
1099348,62.948146273148154,1,1,5,1,0.3333333333333333,0.3333333333333333,0.0064831481481481485,0.03889888888888889,1,1,1.0,snapshot_20150919T025947Z,1
1099519,9.179737222222222,1,1,2,1,0.0,0.0,0.001666215277777778,0.03998916666666667,1,1,1.0,snapshot_20150919T025947Z,1
1099612,59.87905168981481,1,1,5,1,0.3333333333333333,0.3333333333333333,0.058647488425925924,0.3518849305555556,2,1,1.0,snapshot_20150919T025947Z,1
1099749,49.26382252314814,1,3,13,2,0.0,0.3,38.123719594907406,76.24743918981481,3,3,0.5,snapshot_20150919T025947Z,1
1099801,47.029506678240736,1,1,7,1,0.2,0.2,0.047982268518518514,0.19192907407407409,2,2,0.8571428571428571,snapshot_20150919T025947Z,1
1099842,50.90715871527778,1,2,8,1,1.0,0.6666666666666666,0.012120833333333334,0.041557142857142855,1,1,1.0,snapshot_20150919T025947Z,1
1099905,53.2780291087963,1,1,13,7,0.09090909090909091,0.09090909090909091,10.087210208333333,20.174420416666667,7,1,1.0,snapshot_20150919T025947Z,1
1099916,57.26513990740741,1,2,7,1,0.6666666666666666,0.6666666666666666,0.007379027777777778,0.029516111111111108,1,1,1.0,snapshot_20150919T025947Z,1
1100002,58.1712408449074,1,1,12,4,0.1,0.1,33.337547488425926,72.73646724747475,4,2,0.8181818181818182,snapshot_20150919T025947Z,1
1100036,24.47663340277778,1,1,5,3,0.3333333333333333,0.3333333333333333,15.27547113425926,91.65282680555556,3,2,0.8,snapshot_20150919T025947Z,1
1100390,107.29962954861112,1,1,7,2,0.5,0.25,55.23945885416667,220.95783541666665,2,1,1.0,snapshot_20150919T025947Z,1
1100641,67.75886768518518,1,2,5,1,0.0,0.0,0.007474444444444445,0.04484666666666667,1,1,1.0,snapshot_20150919T025947Z,1
1100851,55.2114296875,1,1,3,1,1.0,1.0,0.00926002314814815,0.11112027777777778,1,0,0.0,snapshot_20150919T025947Z,0
1100884,123.24167174768517,1,1,4,2,0.5,0.5,2.807917222222222,22.463337777777777,2,1,1.0,snapshot_20150919T025947Z,1
1100892,7.963097951388888,1,2,16,4,0.07692307692307693,0.15384615384615385,35.01757909722222,56.02812655555555,5,3,0.5333333333333333,snapshot_20150919T025947Z,1
1100984,14.096815636574075,1,1,2,1,0.0,0.0,0.0005352430555555555,0.012845833333333332,1,1,1.0,snapshot_20150919T025947Z,1
1101023,4.286577418981481,1,1,11,1,0.1111111111111111,0.1111111111111111,0.06604480324074073,0.15850752777777777,1,1,1.0,snapshot_20150919T025947Z,1
1101111,8.171189976851853,1,1,7,2,0.0,0.16666666666666666,71.06061108796297,284.2424443518518,4,2,0.8571428571428571,snapshot_20150919T025947Z,1
1101242,129.7103275810185,1,1,30,8,0.07407407407407407,0.037037037037037035,24.76883096064815,20.49834286398467,14,1,1.0,snapshot_20150919T025947Z,1
1101303,98.21073136574074,1,1,18,3,0.13333333333333333,0.06666666666666667,2.8634434375,4.042508382352941,5,1,1.0,snapshot_20150919T025947Z,1
1101373,28.53919238425926,2,2,6,1,1.0,1.0,0.023361585648148147,0.1121356111111111,1,0,0.0,snapshot_20150919T025947Z,0
1101539,3.9568285300925923,1,2,13,1,0.2222222222222222,0.2222222222222222,0.04343206018518519,0.08686412037037038,2,1,1.0,snapshot_20150919T025947Z,1
1101747,51.00450946759259,1,7,120,7,0.1414141414141414,0.0707070707070707,6.099016134259259,1.2300536741363213,16,4,0.8583333333333333,snapshot_20150919T025947Z,1
1101754,112.46187006944443,1,1,4,2,0.5,0.5,8.735891342592593,69.88713074074074,2,1,1.0,snapshot_20150919T025947Z,1
1101917,87.35457831018518,1,1,4,1,0.5,0.5,0.007334456018518519,0.05867564814814815,1,1,1.0,snapshot_20150919T025947Z,1
1102019,118.25538296296295,1,2,53,3,0.18604651162790697,0.046511627906976744,5.518186064814815,2.546855106837607,4,1,1.0,snapshot_20150919T025947Z,1
1102053,72.14015521990741,1,1,3,1,1.0,1.0,0.07457427083333333,0.89489125,2,1,1.0,snapshot_20150919T025947Z,1
1102257,67.30116836805556,1,2,8,2,0.5,0.5,5.172690810185185,17.734939920634922,2,2,0.5,snapshot_20150919T025947Z,1
1102275,92.40804999999999,1,1,3,1,1.0,1.0,0.017946932870370372,0.21536319444444443,1,1,1.0,snapshot_20150919T025947Z,1
1102279,6.137009236111111,1,1,8,2,0.16666666666666666,0.16666666666666666,99.91293900462962,342.558648015873,3,1,1.0,snapshot_20150919T025947Z,1
1102311,44.145458946759256,1,1,16,3,0.07142857142857142,0.07142857142857142,4.941330844907407,7.906129351851851,4,1,1.0,snapshot_20150919T025947Z,1
1102467,44.16140667824074,1,1,3,1,1.0,1.0,0.005399768518518519,0.06479722222222223,1,1,1.0,snapshot_20150919T025947Z,1
1102508,125.23846631944444,1,1,3,1,1.0,1.0,0.003821701388888889,0.04586041666666666,1,1,1.0,snapshot_20150919T025947Z,1
1102694,67.89399237268518,1,1,3,1,1.0,1.0,0.006151446759259259,0.0738173611111111,1,1,1.0,snapshot_20150919T025947Z,1
1102743,59.21614003472222,1,3,3,1,0.0,0.0,5.324074074074074e-07,6.388888888888889e-06,1,1,1.0,snapshot_20150919T025947Z,1
1102940,85.87237966435185,1,1,5,1,0.3333333333333333,0.3333333333333333,0.007629976851851852,0.04577986111111111,1,1,1.0,snapshot_20150919T025947Z,1
1103132,53.05269061342592,1,1,2,1,0.0,1.0,0.010726458333333333,0.25743499999999997,1,1,1.0,snapshot_20150919T025947Z,1
1103176,76.38114253472222,1,1,31,12,0.07142857142857142,0.03571428571428571,120.76603061342593,96.61282449074073,15,4,0.5333333333333333,snapshot_20150919T025947Z,1
1103202,25.41047503472222,1,1,3,1,1.0,1.0,0.002824398148148148,0.03389277777777778,1,1,1.0,snapshot_20150919T025947Z,1
1103292,135.13138122685186,1,1,8,1,0.4,0.2,0.006881909722222222,0.02359511904761905,1,0,0.0,snapshot_20150919T025947Z,0
1103541,11.97268488425926,1,14,49,1,1.6923076923076923,1.0769230769230769,0.026897210648148148,0.013448605324074075,1,2,0.9591836734693877,snapshot_20150919T025947Z,1
1103783,44.01975307870371,1,1,9,2,0.3333333333333333,0.16666666666666666,2.3580200925925925,7.074060277777777,3,2,0.6666666666666666,snapshot_20150919T025947Z,1
1103835,74.070395625,1,1,4,1,0.5,0.5,0.013500393518518517,0.10800314814814814,1,1,1.0,snapshot_20150919T025947Z,1
1103840,100.1916083449074,1,1,5,1,0.3333333333333333,0.3333333333333333,0.002480648148148148,0.01488388888888889,1,1,1.0,snapshot_20150919T025947Z,1
1103880,98.40814828703704,1,1,4,1,0.5,0.5,0.012267777777777777,0.09814222222222223,1,1,1.0,snapshot_20150919T025947Z,1
1103897,79.20713717592592,2,2,7,1,1.5,1.0,0.018527997685185184,0.07411199074074074,1,1,1.0,snapshot_20150919T025947Z,1
1103912,11.264462974537038,1,1,5,1,0.3333333333333333,0.3333333333333333,0.12304944444444445,0.7382966666666666,2,1,1.0,snapshot_20150919T025947Z,1
1103914,62.3015115625,3,8,132,18,0.11711711711711711,0.07207207207207207,56.98124263888889,10.439311628498727,29,10,0.5590551181102362,snapshot_20150919T025947Z,1
1104027,56.37429652777777,1,2,81,28,0.05333333333333334,0.02666666666666667,131.05891800925926,39.31767540277777,40,8,0.4,snapshot_20150919T025947Z,1
1104056,53.894928125,1,1,23,1,0.047619047619047616,0.047619047619047616,0.10764069444444445,0.11742621212121213,2,5,0.4782608695652174,snapshot_20150919T025947Z,1
1104076,16.361513020833335,2,2,6,1,1.0,1.0,0.0094684375,0.0454485,1,1,1.0,snapshot_20150919T025947Z,1
1104300,101.02587971064814,1,2,6,1,1.0,1.0,0.04700009259259259,0.22560044444444446,2,1,1.0,snapshot_20150919T025947Z,1
1104374,3.2892413078703706,1,1,3,1,1.0,1.0,0.0025688310185185185,0.03082597222222222,1,1,1.0,snapshot_20150919T025947Z,1
1104446,2.4050994791666667,1,1,4,1,0.5,0.5,0.0039014583333333336,0.031211666666666665,1,1,1.0,snapshot_20150919T025947Z,1
1104456,43.85508038194444,1,2,11,1,2.0,0.6666666666666666,0.006447939814814814,0.015475055555555556,1,2,0.5454545454545454,snapshot_20150919T025947Z,1
1104495,136.9138189351852,1,1,3,1,1.0,1.0,0.0018492013888888887,0.022190416666666664,1,0,0.0,snapshot_20150919T025947Z,0
1104649,69.20084307870371,2,2,8,1,0.0,0.3333333333333333,0.08321326388888889,0.28530261904761905,2,1,1.0,snapshot_20150919T025947Z,1
1104771,18.990604988425925,1,5,30,5,0.25,0.25,6.276392743055555,5.194256063218391,6,3,0.48,snapshot_20150919T025947Z,1
1104878,129.4529204976852,2,2,13,3,0.8333333333333334,0.3333333333333333,1.939235486111111,3.8784709722222224,4,3,0.5555555555555556,snapshot_20150919T025947Z,1
1104957,47.2943590162037,1,4,12,1,0.6,0.8,0.022331076388888888,0.048722348484848486,1,2,0.5,snapshot_20150919T025947Z,1
1105004,92.34248993055556,1,1,98,3,0.0898876404494382,0.011235955056179775,3.2223551620370365,0.7972837514318443,8,1,1.0,snapshot_20150919T025947Z,1
1105174,11.487101481481481,1,2,10,1,0.3333333333333333,0.3333333333333333,0.022796875,0.06079166666666666,1,2,0.7777777777777778,snapshot_20150919T025947Z,1
1105313,127.87379236111111,1,1,4,1,0.5,0.5,0.006921099537037036,0.05536879629629629,1,1,1.0,snapshot_20150919T025947Z,1
1105909,14.103753645833333,1,1,20,5,0.05555555555555555,0.05555555555555555,4.696610127314814,5.9325601608187135,8,2,0.8,snapshot_20150919T025947Z,1
1105978,91.04335686342593,1,1,11,2,0.1111111111111111,0.1111111111111111,4.4561659143518515,10.694798194444445,2,1,1.0,snapshot_20150919T025947Z,1
1106054,101.94068653935184,1,2,7,2,0.25,0.5,0.9485076388888889,3.794030555555556,3,1,1.0,snapshot_20150919T025947Z,1
1106141,52.36076357638889,1,1,6,2,0.25,0.25,1.0083448032407407,4.840055055555556,2,1,1.0,snapshot_20150919T025947Z,1
1106143,135.1294709722222,1,1,3,1,0.0,0.5,0.04180388888888889,0.5016466666666667,2,0,0.0,snapshot_20150919T025947Z,0
1106190,105.39156946759259,1,2,50,9,0.2,0.05,60.96783733796296,29.861797879818596,9,4,0.6111111111111112,snapshot_20150919T025947Z,1
1106244,45.0661064699074,1,1,4,1,0.5,0.5,0.03415461805555555,0.27323694444444446,2,1,1.0,snapshot_20150919T025947Z,1
