visitorid,purchase_recency_days,purchase_occasion_count,purchase_event_count,snapshot_id
1065255,93.4463703587963,30,36,snapshot_20150919T025947Z
1065320,33.29426858796296,1,1,snapshot_20150919T025947Z
1065650,66.30350607638889,1,1,snapshot_20150919T025947Z
1065793,128.4382513773148,1,1,snapshot_20150919T025947Z
1065827,129.2652564814815,1,1,snapshot_20150919T025947Z
1065940,94.22680873842593,1,2,snapshot_20150919T025947Z
1066033,70.79511136574075,1,1,snapshot_20150919T025947Z
1066199,72.18645548611111,1,1,snapshot_20150919T025947Z
1066293,107.18072453703704,1,1,snapshot_20150919T025947Z
1066337,37.21237795138889,1,1,snapshot_20150919T025947Z
1066430,133.06469101851852,1,1,snapshot_20150919T025947Z
1066440,127.53179355324073,1,1,snapshot_20150919T025947Z
1066883,94.36743309027777,1,1,snapshot_20150919T025947Z
1066959,2.085715127314815,1,1,snapshot_20150919T025947Z
1067290,31.300318148148147,1,1,snapshot_20150919T025947Z
1067500,46.96844304398148,1,1,snapshot_20150919T025947Z
1067646,92.26798881944444,1,1,snapshot_20150919T025947Z
1067805,57.39516261574074,1,1,snapshot_20150919T025947Z
1067810,63.414122812500004,1,1,snapshot_20150919T025947Z
1068179,20.13346457175926,1,1,snapshot_20150919T025947Z
1068387,19.061182141203705,1,1,snapshot_20150919T025947Z
1068640,124.16542215277777,1,1,snapshot_20150919T025947Z
1068737,31.443165532407406,1,1,snapshot_20150919T025947Z
1068780,88.16358609953703,1,1,snapshot_20150919T025947Z
1068812,66.98827582175926,1,1,snapshot_20150919T025947Z
1069077,10.30540068287037,1,1,snapshot_20150919T025947Z
1069091,73.24531575231482,1,1,snapshot_20150919T025947Z
1069361,43.20984982638889,1,1,snapshot_20150919T025947Z
1069511,114.10546936342593,1,1,snapshot_20150919T025947Z
1069526,41.43502303240741,1,1,snapshot_20150919T025947Z
1069711,94.07999451388888,1,1,snapshot_20150919T025947Z
1069746,6.8123743402777786,1,1,snapshot_20150919T025947Z
1069754,29.670415891203707,1,1,snapshot_20150919T025947Z
1069856,66.29224069444444,1,1,snapshot_20150919T025947Z
1069931,75.86871871527778,1,1,snapshot_20150919T025947Z
1069987,13.364232847222224,1,1,snapshot_20150919T025947Z
1070029,81.09154809027778,1,3,snapshot_20150919T025947Z
1070060,42.95824432870371,1,1,snapshot_20150919T025947Z
1070249,57.33181172453703,1,4,snapshot_20150919T025947Z
1070384,25.948072118055553,1,1,snapshot_20150919T025947Z
1070440,10.209244212962963,1,1,snapshot_20150919T025947Z
1070506,85.40870163194445,1,1,snapshot_20150919T025947Z
1070509,87.78427282407408,1,1,snapshot_20150919T025947Z
1070560,72.45828648148148,1,1,snapshot_20150919T025947Z
1070882,112.40035800925926,1,1,snapshot_20150919T025947Z
1070938,78.16942893518518,1,1,snapshot_20150919T025947Z
1071121,41.99197384259259,2,2,snapshot_20150919T025947Z
1071124,37.42864168981482,1,1,snapshot_20150919T025947Z
1071234,129.3381696759259,1,1,snapshot_20150919T025947Z
1071262,88.19544921296296,1,1,snapshot_20150919T025947Z
1071308,84.91034503472223,2,2,snapshot_20150919T025947Z
1071322,116.31071758101852,1,1,snapshot_20150919T025947Z
1071410,66.33429790509258,1,1,snapshot_20150919T025947Z
1071499,36.320012303240745,1,1,snapshot_20150919T025947Z
1071608,123.47012668981482,1,1,snapshot_20150919T025947Z
1071627,52.114398854166666,1,1,snapshot_20150919T025947Z
1071835,71.14581243055555,1,1,snapshot_20150919T025947Z
1071917,126.1731315625,1,1,snapshot_20150919T025947Z
1071919,9.42770892361111,1,1,snapshot_20150919T025947Z
1072212,106.9883712962963,1,1,snapshot_20150919T025947Z
1072220,12.41242837962963,1,1,snapshot_20150919T025947Z
1072230,106.04480233796296,1,1,snapshot_20150919T025947Z
1072332,91.01745903935185,1,1,snapshot_20150919T025947Z
1072496,19.89824090277778,1,1,snapshot_20150919T025947Z
1072753,51.99359274305555,1,1,snapshot_20150919T025947Z
1072776,25.228897858796294,1,2,snapshot_20150919T025947Z
1073168,123.85923315972221,1,1,snapshot_20150919T025947Z
1073266,120.39282760416667,1,1,snapshot_20150919T025947Z
1073377,71.94328099537037,2,8,snapshot_20150919T025947Z
1073653,114.44489476851852,3,3,snapshot_20150919T025947Z
1073658,3.992440844907408,1,2,snapshot_20150919T025947Z
1073844,80.92473820601852,1,1,snapshot_20150919T025947Z
1073944,8.39084630787037,1,1,snapshot_20150919T025947Z
1074034,102.14588265046297,1,1,snapshot_20150919T025947Z
1074117,15.808620983796295,1,1,snapshot_20150919T025947Z
1074157,51.91385172453703,1,2,snapshot_20150919T025947Z
1074170,10.670111400462963,1,1,snapshot_20150919T025947Z
1074223,123.42942902777777,1,1,snapshot_20150919T025947Z
1074236,46.04642369212963,1,1,snapshot_20150919T025947Z
1074248,14.124207673611112,1,1,snapshot_20150919T025947Z
1074315,87.8703171412037,1,1,snapshot_20150919T025947Z
1074354,22.104633252314816,1,1,snapshot_20150919T025947Z
1074449,80.89102773148149,1,1,snapshot_20150919T025947Z
1074470,78.96849159722221,1,1,snapshot_20150919T025947Z
1074644,18.507000381944447,1,1,snapshot_20150919T025947Z
1074861,50.106101215277775,2,4,snapshot_20150919T025947Z
1075090,93.34564853009259,1,1,snapshot_20150919T025947Z
1075203,16.407224988425927,1,1,snapshot_20150919T025947Z
1075423,83.13631005787038,37,47,snapshot_20150919T025947Z
1075444,63.877315474537035,1,1,snapshot_20150919T025947Z
1075504,128.20644418981482,1,1,snapshot_20150919T025947Z
1075782,74.18040699074074,1,1,snapshot_20150919T025947Z
1075785,30.969595844907406,1,1,snapshot_20150919T025947Z
1075788,35.162305914351855,1,1,snapshot_20150919T025947Z
1075890,28.158857442129626,1,1,snapshot_20150919T025947Z
1075898,4.41315412037037,1,1,snapshot_20150919T025947Z
1076102,67.5025807175926,1,2,snapshot_20150919T025947Z
1076167,37.19947763888889,1,1,snapshot_20150919T025947Z
1076270,108.89117361111111,1,2,snapshot_20150919T025947Z
1076359,122.2329397800926,1,1,snapshot_20150919T025947Z
1076366,27.775327534722223,6,20,snapshot_20150919T025947Z
1076451,135.30737582175925,1,1,snapshot_20150919T025947Z
1076479,15.89437685185185,1,2,snapshot_20150919T025947Z
1076493,53.35870439814814,1,1,snapshot_20150919T025947Z
1076559,4.033835856481481,1,1,snapshot_20150919T025947Z
1076611,92.9045277662037,1,1,snapshot_20150919T025947Z
1076857,46.87565487268518,1,2,snapshot_20150919T025947Z
1077145,105.15306440972223,1,1,snapshot_20150919T025947Z
1077320,91.17405516203704,3,3,snapshot_20150919T025947Z
1077471,120.26522702546296,1,1,snapshot_20150919T025947Z
1077585,72.3143617824074,1,1,snapshot_20150919T025947Z
1077937,8.918784791666667,1,1,snapshot_20150919T025947Z
1077968,74.43456797453705,2,5,snapshot_20150919T025947Z
1077984,2.404340115740741,2,8,snapshot_20150919T025947Z
1078180,52.27145898148148,1,2,snapshot_20150919T025947Z
1078208,75.91609439814815,1,1,snapshot_20150919T025947Z
1078266,48.84615822916667,1,1,snapshot_20150919T025947Z
1078486,137.13172663194445,1,2,snapshot_20150919T025947Z
1078513,105.2447820023148,1,1,snapshot_20150919T025947Z
1078946,62.17374966435185,1,2,snapshot_20150919T025947Z
1079139,19.341181921296297,1,2,snapshot_20150919T025947Z
1079533,137.2460487384259,1,1,snapshot_20150919T025947Z
1079760,129.4040275810185,1,1,snapshot_20150919T025947Z
1079932,43.29421724537037,1,2,snapshot_20150919T025947Z
1079996,85.2296017361111,1,1,snapshot_20150919T025947Z
1080273,14.232915706018517,1,1,snapshot_20150919T025947Z
1080647,73.05239438657408,1,1,snapshot_20150919T025947Z
1080678,76.5422916550926,1,1,snapshot_20150919T025947Z
1080729,12.238079375,1,1,snapshot_20150919T025947Z
1080955,17.266954652777777,1,1,snapshot_20150919T025947Z
1081220,80.83247079861111,1,2,snapshot_20150919T025947Z
1081405,9.180348923611112,1,1,snapshot_20150919T025947Z
1081431,8.928302766203704,1,1,snapshot_20150919T025947Z
1081566,112.17922724537036,1,1,snapshot_20150919T025947Z
1081624,116.01622034722222,1,1,snapshot_20150919T025947Z
1081726,70.37980153935186,1,2,snapshot_20150919T025947Z
1081741,115.12408319444445,2,2,snapshot_20150919T025947Z
1081894,77.97260930555555,1,1,snapshot_20150919T025947Z
1081901,116.16485665509259,1,1,snapshot_20150919T025947Z
1082043,52.09089339120371,1,1,snapshot_20150919T025947Z
1082305,23.305286898148147,3,3,snapshot_20150919T025947Z
1082371,75.13621980324073,1,1,snapshot_20150919T025947Z
1082536,15.116124340277777,1,1,snapshot_20150919T025947Z
1082641,37.18881864583333,1,2,snapshot_20150919T025947Z
1082822,91.34290486111112,1,1,snapshot_20150919T025947Z
1082887,32.500916458333336,1,1,snapshot_20150919T025947Z
1083036,78.1681598611111,1,1,snapshot_20150919T025947Z
1083118,13.330529074074075,1,1,snapshot_20150919T025947Z
1083127,79.33266747685185,1,1,snapshot_20150919T025947Z
1083188,108.30883450231482,1,1,snapshot_20150919T025947Z
1083253,7.870848587962962,1,1,snapshot_20150919T025947Z
1083369,94.93527135416667,1,1,snapshot_20150919T025947Z
1083373,39.21274318287037,9,9,snapshot_20150919T025947Z
1083495,110.9622464236111,1,1,snapshot_20150919T025947Z
1083658,56.56907549768518,1,1,snapshot_20150919T025947Z
1083786,127.22834275462962,1,5,snapshot_20150919T025947Z
1083837,119.40824959490742,1,1,snapshot_20150919T025947Z
1083923,30.9260540162037,1,1,snapshot_20150919T025947Z
1084018,44.33012209490741,2,2,snapshot_20150919T025947Z
1084182,136.2205955439815,1,1,snapshot_20150919T025947Z
1084265,81.27760873842593,1,1,snapshot_20150919T025947Z
1084305,42.86197923611111,1,1,snapshot_20150919T025947Z
1084338,32.49910587962963,1,1,snapshot_20150919T025947Z
1084528,35.9549940625,1,1,snapshot_20150919T025947Z
1084561,17.170612604166667,1,1,snapshot_20150919T025947Z
1084569,132.34426841435183,2,2,snapshot_20150919T025947Z
1084617,105.00061923611112,1,1,snapshot_20150919T025947Z
1084677,79.90236493055555,1,2,snapshot_20150919T025947Z
1084741,63.97943761574074,1,2,snapshot_20150919T025947Z
1084952,16.40104252314815,2,3,snapshot_20150919T025947Z
1085279,64.26346554398148,1,1,snapshot_20150919T025947Z
1085571,137.5250728935185,1,1,snapshot_20150919T025947Z
1085620,129.59738510416668,1,1,snapshot_20150919T025947Z
1085624,65.18969851851851,1,1,snapshot_20150919T025947Z
1085761,137.33735337962963,1,1,snapshot_20150919T025947Z
1085818,24.163890185185185,2,3,snapshot_20150919T025947Z
1085829,115.38914660879631,1,1,snapshot_20150919T025947Z
1085971,88.3520078587963,1,1,snapshot_20150919T025947Z
1086003,13.007757905092593,1,1,snapshot_20150919T025947Z
1086034,77.90304719907407,1,1,snapshot_20150919T025947Z
1086075,90.97082043981482,1,1,snapshot_20150919T025947Z
1086108,129.26432181712963,1,1,snapshot_20150919T025947Z
1086334,48.885216666666665,2,2,snapshot_20150919T025947Z
1086897,94.26852090277778,1,1,snapshot_20150919T025947Z
1086903,63.90550225694444,1,1,snapshot_20150919T025947Z
1086913,64.39001619212964,1,1,snapshot_20150919T025947Z
1086982,31.122610891203703,2,2,snapshot_20150919T025947Z
1087295,89.00554327546297,1,1,snapshot_20150919T025947Z
1087601,120.23975396990741,1,1,snapshot_20150919T025947Z
1088027,23.231116979166668,1,1,snapshot_20150919T025947Z
1088068,32.360617418981484,1,1,snapshot_20150919T025947Z
1088103,61.13576729166667,1,1,snapshot_20150919T025947Z
1088116,125.1985325925926,1,1,snapshot_20150919T025947Z
1088151,122.29561746527777,1,1,snapshot_20150919T025947Z
1088210,31.141690740740742,1,1,snapshot_20150919T025947Z
1088211,44.19335803240741,1,1,snapshot_20150919T025947Z
1088275,109.46291752314814,1,1,snapshot_20150919T025947Z
1088393,116.86948355324076,1,1,snapshot_20150919T025947Z
1088465,104.07381226851852,1,1,snapshot_20150919T025947Z
1088880,21.391346238425925,1,3,snapshot_20150919T025947Z
1088976,107.42691548611111,1,1,snapshot_20150919T025947Z
1089538,53.26835773148148,1,1,snapshot_20150919T025947Z
1089853,135.81129056712965,1,1,snapshot_20150919T025947Z
1089934,93.09187438657408,1,1,snapshot_20150919T025947Z
1089992,27.54896248842593,1,1,snapshot_20150919T025947Z
1090044,80.30318270833332,1,1,snapshot_20150919T025947Z
1090063,37.2981763425926,1,1,snapshot_20150919T025947Z
1090124,38.30830871527778,1,1,snapshot_20150919T025947Z
1090144,134.43664902777778,1,1,snapshot_20150919T025947Z
1090325,7.640313611111111,1,1,snapshot_20150919T025947Z
1090413,128.11043760416666,1,1,snapshot_20150919T025947Z
1090473,25.289883564814815,1,1,snapshot_20150919T025947Z
1090548,137.33064225694446,1,1,snapshot_20150919T025947Z
1090665,79.14240237268518,1,2,snapshot_20150919T025947Z
1090824,14.177091550925926,1,1,snapshot_20150919T025947Z
1090856,64.26542041666667,1,1,snapshot_20150919T025947Z
1090857,107.45498151620372,1,1,snapshot_20150919T025947Z
1090887,62.28566340277778,1,1,snapshot_20150919T025947Z
1091087,35.237645891203705,1,2,snapshot_20150919T025947Z
1091107,104.29084650462963,1,1,snapshot_20150919T025947Z
1091556,136.3735279050926,1,1,snapshot_20150919T025947Z
1091732,79.28710556712963,1,1,snapshot_20150919T025947Z
1091855,124.92612122685185,1,2,snapshot_20150919T025947Z
1092175,36.81456423611111,1,1,snapshot_20150919T025947Z
1092199,32.430847129629626,1,1,snapshot_20150919T025947Z
1092370,136.12291906250002,2,2,snapshot_20150919T025947Z
1092403,43.88344549768519,1,1,snapshot_20150919T025947Z
1092409,19.4304471875,1,1,snapshot_20150919T025947Z
1092478,94.4604533449074,1,2,snapshot_20150919T025947Z
1092723,72.54386591435185,1,2,snapshot_20150919T025947Z
1092797,59.92607351851852,1,1,snapshot_20150919T025947Z
1093035,100.21869946759259,47,68,snapshot_20150919T025947Z
1093062,26.513489965277774,1,1,snapshot_20150919T025947Z
1093151,103.37580952546297,1,1,snapshot_20150919T025947Z
1093456,74.23423402777779,1,1,snapshot_20150919T025947Z
1093461,25.393236296296294,1,1,snapshot_20150919T025947Z
1093736,138.40333628472223,1,1,snapshot_20150919T025947Z
1093771,50.41316303240741,1,1,snapshot_20150919T025947Z
1093946,112.25694479166665,2,2,snapshot_20150919T025947Z
1094021,64.04499927083333,1,2,snapshot_20150919T025947Z
1094034,42.18697215277778,1,1,snapshot_20150919T025947Z
1094089,137.3159750810185,1,1,snapshot_20150919T025947Z
1094128,69.56375561342593,2,2,snapshot_20150919T025947Z
1094188,52.090523796296296,1,1,snapshot_20150919T025947Z
1094310,72.28501980324074,1,1,snapshot_20150919T025947Z
1094389,87.15170538194444,1,1,snapshot_20150919T025947Z
1094490,109.30392560185186,1,1,snapshot_20150919T025947Z
1094597,52.44917771990741,1,1,snapshot_20150919T025947Z
1094829,31.380362418981484,1,1,snapshot_20150919T025947Z
1095103,127.1505686574074,1,1,snapshot_20150919T025947Z
1095124,44.20892663194444,1,1,snapshot_20150919T025947Z
1095458,29.724758483796297,1,5,snapshot_20150919T025947Z
1095470,71.089404375,2,2,snapshot_20150919T025947Z
1095484,60.11212964120371,1,1,snapshot_20150919T025947Z
1095555,33.49517394675926,1,1,snapshot_20150919T025947Z
1095676,74.44652666666667,1,1,snapshot_20150919T025947Z
1096075,73.0911034837963,1,1,snapshot_20150919T025947Z
1096142,93.90165445601852,1,1,snapshot_20150919T025947Z
1096330,78.35803658564814,1,1,snapshot_20150919T025947Z
1096495,54.28769011574074,1,1,snapshot_20150919T025947Z
1096542,127.12033753472222,1,1,snapshot_20150919T025947Z
1096676,121.50597453703703,1,1,snapshot_20150919T025947Z
1096840,72.3212240625,1,1,snapshot_20150919T025947Z
1097026,51.84138322916667,1,2,snapshot_20150919T025947Z
1097216,49.355268275462954,1,3,snapshot_20150919T025947Z
1097386,67.04288969907407,1,1,snapshot_20150919T025947Z
1097400,72.41051435185186,1,5,snapshot_20150919T025947Z
1097512,58.02416788194445,1,1,snapshot_20150919T025947Z
1097646,87.28169871527778,1,2,snapshot_20150919T025947Z
1097897,81.00351572916666,1,1,snapshot_20150919T025947Z
1098035,45.266310636574076,1,1,snapshot_20150919T025947Z
1098310,85.15021474537036,1,1,snapshot_20150919T025947Z
1098391,64.05690287037037,1,1,snapshot_20150919T025947Z
1098607,59.17450761574074,1,1,snapshot_20150919T025947Z
1098616,16.11077107638889,1,1,snapshot_20150919T025947Z
1098767,78.0130624537037,1,1,snapshot_20150919T025947Z
1098769,8.210694421296296,1,2,snapshot_20150919T025947Z
1098883,11.427051400462963,1,1,snapshot_20150919T025947Z
1098888,77.73616310185184,1,1,snapshot_20150919T025947Z
1098959,21.860944895833335,1,1,snapshot_20150919T025947Z
1099198,64.15976096064814,1,1,snapshot_20150919T025947Z
1099348,62.948146273148154,1,1,snapshot_20150919T025947Z
1099519,9.179737222222222,1,1,snapshot_20150919T025947Z
1099612,59.87905168981481,1,1,snapshot_20150919T025947Z
1099749,49.26382252314814,1,3,snapshot_20150919T025947Z
1099801,47.029506678240736,1,1,snapshot_20150919T025947Z
1099842,50.90715871527778,1,2,snapshot_20150919T025947Z
1099905,53.2780291087963,1,1,snapshot_20150919T025947Z
1099916,57.26513990740741,1,2,snapshot_20150919T025947Z
1100002,58.1712408449074,1,1,snapshot_20150919T025947Z
1100036,24.47663340277778,1,1,snapshot_20150919T025947Z
1100390,107.29962954861112,1,1,snapshot_20150919T025947Z
1100641,67.75886768518518,1,2,snapshot_20150919T025947Z
1100851,55.2114296875,1,1,snapshot_20150919T025947Z
1100884,123.24167174768517,1,1,snapshot_20150919T025947Z
1100892,7.963097951388888,1,2,snapshot_20150919T025947Z
1100984,14.096815636574075,1,1,snapshot_20150919T025947Z
1101023,4.286577418981481,1,1,snapshot_20150919T025947Z
1101111,8.171189976851853,1,1,snapshot_20150919T025947Z
1101242,129.7103275810185,1,1,snapshot_20150919T025947Z
1101303,98.21073136574074,1,1,snapshot_20150919T025947Z
1101373,28.53919238425926,2,2,snapshot_20150919T025947Z
1101539,3.9568285300925923,1,2,snapshot_20150919T025947Z
1101747,51.00450946759259,1,7,snapshot_20150919T025947Z
1101754,112.46187006944443,1,1,snapshot_20150919T025947Z
1101917,87.35457831018518,1,1,snapshot_20150919T025947Z
1102019,118.25538296296295,1,2,snapshot_20150919T025947Z
1102053,72.14015521990741,1,1,snapshot_20150919T025947Z
1102257,67.30116836805556,1,2,snapshot_20150919T025947Z
1102275,92.40804999999999,1,1,snapshot_20150919T025947Z
1102279,6.137009236111111,1,1,snapshot_20150919T025947Z
1102311,44.145458946759256,1,1,snapshot_20150919T025947Z
1102467,44.16140667824074,1,1,snapshot_20150919T025947Z
1102508,125.23846631944444,1,1,snapshot_20150919T025947Z
1102694,67.89399237268518,1,1,snapshot_20150919T025947Z
1102743,59.21614003472222,1,3,snapshot_20150919T025947Z
1102940,85.87237966435185,1,1,snapshot_20150919T025947Z
1103132,53.05269061342592,1,1,snapshot_20150919T025947Z
1103176,76.38114253472222,1,1,snapshot_20150919T025947Z
1103202,25.41047503472222,1,1,snapshot_20150919T025947Z
1103292,135.13138122685186,1,1,snapshot_20150919T025947Z
1103541,11.97268488425926,1,14,snapshot_20150919T025947Z
1103783,44.01975307870371,1,1,snapshot_20150919T025947Z
1103835,74.070395625,1,1,snapshot_20150919T025947Z
1103840,100.1916083449074,1,1,snapshot_20150919T025947Z
1103880,98.40814828703704,1,1,snapshot_20150919T025947Z
1103897,79.20713717592592,2,2,snapshot_20150919T025947Z
1103912,11.264462974537038,1,1,snapshot_20150919T025947Z
1103914,62.3015115625,3,8,snapshot_20150919T025947Z
1104027,56.37429652777777,1,2,snapshot_20150919T025947Z
1104056,53.894928125,1,1,snapshot_20150919T025947Z
1104076,16.361513020833335,2,2,snapshot_20150919T025947Z
1104300,101.02587971064814,1,2,snapshot_20150919T025947Z
1104374,3.2892413078703706,1,1,snapshot_20150919T025947Z
1104446,2.4050994791666667,1,1,snapshot_20150919T025947Z
1104456,43.85508038194444,1,2,snapshot_20150919T025947Z
1104495,136.9138189351852,1,1,snapshot_20150919T025947Z
1104649,69.20084307870371,2,2,snapshot_20150919T025947Z
1104771,18.990604988425925,1,5,snapshot_20150919T025947Z
1104878,129.4529204976852,2,2,snapshot_20150919T025947Z
1104957,47.2943590162037,1,4,snapshot_20150919T025947Z
1105004,92.34248993055556,1,1,snapshot_20150919T025947Z
1105174,11.487101481481481,1,2,snapshot_20150919T025947Z
1105313,127.87379236111111,1,1,snapshot_20150919T025947Z
1105909,14.103753645833333,1,1,snapshot_20150919T025947Z
1105978,91.04335686342593,1,1,snapshot_20150919T025947Z
1106054,101.94068653935184,1,2,snapshot_20150919T025947Z
1106141,52.36076357638889,1,1,snapshot_20150919T025947Z
1106143,135.1294709722222,1,1,snapshot_20150919T025947Z
1106190,105.39156946759259,1,2,snapshot_20150919T025947Z
1106244,45.0661064699074,1,1,snapshot_20150919T025947Z
1106288,59.2582828587963,1,1,snapshot_20150919T025947Z
1106356,137.10562619212962,1,1,snapshot_20150919T025947Z
1106563,19.285167858796296,1,1,snapshot_20150919T025947Z
1106611,39.42030402777778,1,1,snapshot_20150919T025947Z
1106764,78.26483761574073,1,1,snapshot_20150919T025947Z
1106803,78.46788538194444,1,1,snapshot_20150919T025947Z
1106846,75.03159596064815,1,1,snapshot_20150919T025947Z
1107033,30.873950289351853,1,1,snapshot_20150919T025947Z
1107097,41.05707335648148,1,1,snapshot_20150919T025947Z
1107485,50.126644444444445,1,1,snapshot_20150919T025947Z
1107505,26.481488842592594,1,2,snapshot_20150919T025947Z
1107953,136.89439565972222,1,1,snapshot_20150919T025947Z
1107997,31.36502310185185,1,1,snapshot_20150919T025947Z
1108172,67.34903285879629,1,1,snapshot_20150919T025947Z
1108396,108.29490425925925,1,1,snapshot_20150919T025947Z
1108631,36.269896249999995,24,26,snapshot_20150919T025947Z
1108664,20.96430380787037,1,1,snapshot_20150919T025947Z
1108790,69.68183891203704,1,1,snapshot_20150919T025947Z
1108795,129.3310790625,1,1,snapshot_20150919T025947Z
1108873,124.37463337962961,1,1,snapshot_20150919T025947Z
1108906,125.43517729166666,1,1,snapshot_20150919T025947Z
1108919,16.517547685185185,1,1,snapshot_20150919T025947Z
1109044,105.16097952546295,1,1,snapshot_20150919T025947Z
1109295,30.440412187499998,1,1,snapshot_20150919T025947Z
1109799,121.81220275462962,1,1,snapshot_20150919T025947Z
1109812,35.25213943287037,1,1,snapshot_20150919T025947Z
1109848,2.9322360416666666,1,1,snapshot_20150919T025947Z
1109927,74.41045163194444,1,1,snapshot_20150919T025947Z
1109989,36.29986532407408,1,1,snapshot_20150919T025947Z
1110180,13.337769363425926,1,1,snapshot_20150919T025947Z
1110237,87.27001527777779,1,1,snapshot_20150919T025947Z
1110239,36.358878240740744,1,1,snapshot_20150919T025947Z
1110278,39.19588585648148,1,1,snapshot_20150919T025947Z
1110280,110.39109299768519,1,1,snapshot_20150919T025947Z
1110455,85.38254464120371,1,2,snapshot_20150919T025947Z
1110471,33.1146587962963,1,1,snapshot_20150919T025947Z
1110523,60.475106689814815,1,2,snapshot_20150919T025947Z
1110744,116.24572957175926,1,1,snapshot_20150919T025947Z
1110822,34.99455872685185,1,4,snapshot_20150919T025947Z
1110929,56.29230952546296,1,3,snapshot_20150919T025947Z
1110986,25.155695196759257,1,1,snapshot_20150919T025947Z
1110994,133.4709397800926,1,1,snapshot_20150919T025947Z
1111177,117.02386528935185,1,2,snapshot_20150919T025947Z
1111195,83.14488752314814,1,1,snapshot_20150919T025947Z
1111213,54.18011634259259,1,1,snapshot_20150919T025947Z
1111469,11.462288206018519,1,1,snapshot_20150919T025947Z
1111661,65.05322766203705,1,1,snapshot_20150919T025947Z
1111735,77.25729929398148,1,1,snapshot_20150919T025947Z
1111928,101.97028835648149,1,1,snapshot_20150919T025947Z
1112013,44.1588741087963,3,5,snapshot_20150919T025947Z
1112020,39.206010625,1,1,snapshot_20150919T025947Z
1112178,63.07178717592592,1,1,snapshot_20150919T025947Z
1112198,129.1609562962963,1,1,snapshot_20150919T025947Z
1112510,86.95686899305555,1,1,snapshot_20150919T025947Z
1112704,66.00948675925926,1,1,snapshot_20150919T025947Z
1112769,48.29266778935185,1,1,snapshot_20150919T025947Z
1113059,51.23328078703704,1,1,snapshot_20150919T025947Z
1113064,58.915223993055555,1,1,snapshot_20150919T025947Z
1113110,124.36400224537037,1,1,snapshot_20150919T025947Z
1113250,46.19045182870371,1,1,snapshot_20150919T025947Z
1113351,29.249235358796298,4,5,snapshot_20150919T025947Z
1113362,136.4968783101852,1,1,snapshot_20150919T025947Z
1113417,80.32633046296296,1,2,snapshot_20150919T025947Z
1113427,94.29473748842592,1,1,snapshot_20150919T025947Z
1113443,21.411604386574073,1,3,snapshot_20150919T025947Z
1113547,82.9138042361111,2,2,snapshot_20150919T025947Z
1113650,130.0934929050926,1,2,snapshot_20150919T025947Z
1113675,23.254976747685184,1,1,snapshot_20150919T025947Z
1113715,25.0177771412037,1,1,snapshot_20150919T025947Z
1114039,23.40229099537037,1,1,snapshot_20150919T025947Z
1114192,65.63633362268519,1,1,snapshot_20150919T025947Z
1114201,2.815109085648148,1,1,snapshot_20150919T025947Z
1114308,135.1973134375,1,1,snapshot_20150919T025947Z
1114514,108.30851724537038,1,1,snapshot_20150919T025947Z
1114772,113.26242997685185,1,1,snapshot_20150919T025947Z
1114887,23.072913055555556,1,1,snapshot_20150919T025947Z
1115272,92.09210354166667,1,1,snapshot_20150919T025947Z
1115446,49.928999814814816,1,4,snapshot_20150919T025947Z
1115616,43.35714391203704,1,1,snapshot_20150919T025947Z
1115637,111.96428707175927,1,1,snapshot_20150919T025947Z
1115891,57.60004351851852,1,1,snapshot_20150919T025947Z
1115938,96.17594363425927,1,1,snapshot_20150919T025947Z
1115990,22.0055496875,1,1,snapshot_20150919T025947Z
1116078,126.46312245370369,1,2,snapshot_20150919T025947Z
1116087,121.14745813657407,1,2,snapshot_20150919T025947Z
1116368,116.33993268518519,1,1,snapshot_20150919T025947Z
1116426,103.19549428240741,1,1,snapshot_20150919T025947Z
1116522,65.4661637962963,1,1,snapshot_20150919T025947Z
1116575,9.991895405092594,1,1,snapshot_20150919T025947Z
1116687,72.08391672453703,1,1,snapshot_20150919T025947Z
1116716,106.50650185185185,1,1,snapshot_20150919T025947Z
1116948,128.2031293287037,20,27,snapshot_20150919T025947Z
1117079,89.03842513888888,1,1,snapshot_20150919T025947Z
1117144,114.13227016203705,1,1,snapshot_20150919T025947Z
1117293,122.42457682870369,3,4,snapshot_20150919T025947Z
1117312,38.13568784722222,1,1,snapshot_20150919T025947Z
1117333,117.88799091435185,2,2,snapshot_20150919T025947Z
1117547,31.074092754629632,1,1,snapshot_20150919T025947Z
1117667,60.152419120370375,1,1,snapshot_20150919T025947Z
1117845,98.91839896990741,1,1,snapshot_20150919T025947Z
1118004,81.3932224074074,1,1,snapshot_20150919T025947Z
1118015,49.40361863425926,1,1,snapshot_20150919T025947Z
1118074,70.3045690162037,1,1,snapshot_20150919T025947Z
1118106,101.19469120370371,1,1,snapshot_20150919T025947Z
1118109,10.546554236111112,1,2,snapshot_20150919T025947Z
1118325,23.26005172453704,1,3,snapshot_20150919T025947Z
1118397,82.33712741898148,1,1,snapshot_20150919T025947Z
1118449,86.27481446759259,1,1,snapshot_20150919T025947Z
1118705,46.4586595949074,1,1,snapshot_20150919T025947Z
1119174,67.36148114583334,1,1,snapshot_20150919T025947Z
1119195,96.88369104166667,1,1,snapshot_20150919T025947Z
1119553,104.39000407407407,1,1,snapshot_20150919T025947Z
1119669,56.10269219907407,1,1,snapshot_20150919T025947Z
1119697,87.31728851851852,1,1,snapshot_20150919T025947Z
