visitorid,event_rows,known_category_event_rows,unknown_category_event_rows,category_coverage,category_coverage_flag,zero_view_denominator,zero_known_category_denominator,view_event_rows,snapshot_id
1252924,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
1253728,7,5,2,0.7142857142857143,1,0,0,1,snapshot_20150919T025947Z
1253754,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1253966,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1254278,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1254379,79,72,7,0.9113924050632911,1,0,0,67,snapshot_20150919T025947Z
1254385,17,9,8,0.5294117647058824,1,0,0,15,snapshot_20150919T025947Z
1254634,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1254716,103,60,43,0.5825242718446602,1,0,0,87,snapshot_20150919T025947Z
1254717,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1254731,6,4,2,0.6666666666666666,1,0,0,4,snapshot_20150919T025947Z
1254756,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1254762,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1254842,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1254846,16,16,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1254921,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1255071,42,30,12,0.7142857142857143,1,0,0,38,snapshot_20150919T025947Z
1255141,27,27,0,1.0,1,0,0,25,snapshot_20150919T025947Z
1255260,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1255316,15,5,10,0.3333333333333333,1,0,0,12,snapshot_20150919T025947Z
1255322,23,0,23,0.0,0,0,1,20,snapshot_20150919T025947Z
1255456,222,198,24,0.8918918918918919,1,0,0,181,snapshot_20150919T025947Z
1255495,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1255510,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1255688,16,16,0,1.0,1,0,0,12,snapshot_20150919T025947Z
1255725,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1255801,23,22,1,0.9565217391304348,1,0,0,17,snapshot_20150919T025947Z
1255826,11,11,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1255923,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1255925,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1255966,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1256020,15,15,0,1.0,1,0,0,11,snapshot_20150919T025947Z
1256029,11,0,11,0.0,0,0,1,9,snapshot_20150919T025947Z
1256074,38,37,1,0.9736842105263158,1,0,0,36,snapshot_20150919T025947Z
1256293,23,19,4,0.8260869565217391,1,0,0,14,snapshot_20150919T025947Z
1256475,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1256617,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1256683,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1256880,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1256916,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1256988,3,2,1,0.6666666666666666,1,0,0,2,snapshot_20150919T025947Z
1257331,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1257461,62,62,0,1.0,1,0,0,60,snapshot_20150919T025947Z
1257598,7,4,3,0.5714285714285714,1,0,0,3,snapshot_20150919T025947Z
1257751,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1257991,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1258035,16,16,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1258125,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1258453,12,6,6,0.5,1,0,0,8,snapshot_20150919T025947Z
1258617,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1258744,11,10,1,0.9090909090909091,1,0,0,8,snapshot_20150919T025947Z
1258857,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1258888,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1258911,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1258928,23,16,7,0.6956521739130435,1,0,0,13,snapshot_20150919T025947Z
1259051,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1259062,15,15,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1259098,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1259331,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1259402,16,14,2,0.875,1,0,0,12,snapshot_20150919T025947Z
1259476,4,4,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1259588,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1259989,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1260012,21,21,0,1.0,1,0,0,18,snapshot_20150919T025947Z
1260071,12,12,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1260190,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1260275,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1260396,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
1260447,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1260481,68,53,15,0.7794117647058824,1,0,0,59,snapshot_20150919T025947Z
1260804,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1261090,20,20,0,1.0,1,0,0,17,snapshot_20150919T025947Z
1261200,22,20,2,0.9090909090909091,1,0,0,20,snapshot_20150919T025947Z
1261449,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1261536,5,4,1,0.8,1,0,0,3,snapshot_20150919T025947Z
1261557,25,0,25,0.0,0,0,1,15,snapshot_20150919T025947Z
1261991,40,20,20,0.5,1,0,0,24,snapshot_20150919T025947Z
1262053,6,4,2,0.6666666666666666,1,0,0,4,snapshot_20150919T025947Z
1262190,62,61,1,0.9838709677419355,1,0,0,54,snapshot_20150919T025947Z
1262257,17,17,0,1.0,1,0,0,12,snapshot_20150919T025947Z
1262299,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1262351,7,0,7,0.0,0,0,1,4,snapshot_20150919T025947Z
1262804,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1263060,17,5,12,0.29411764705882354,1,0,0,15,snapshot_20150919T025947Z
1263146,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1263358,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1263427,10,9,1,0.9,1,0,0,7,snapshot_20150919T025947Z
1263541,2,0,2,0.0,0,1,1,0,snapshot_20150919T025947Z
1263731,29,29,0,1.0,1,0,0,22,snapshot_20150919T025947Z
1263757,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1263797,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
1263954,26,16,10,0.6153846153846154,1,0,0,21,snapshot_20150919T025947Z
1263992,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1264026,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
1264132,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
1264213,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1264264,10,8,2,0.8,1,0,0,8,snapshot_20150919T025947Z
1264334,8,6,2,0.75,1,0,0,6,snapshot_20150919T025947Z
1264440,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1264468,8,7,1,0.875,1,0,0,4,snapshot_20150919T025947Z
1264709,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1264860,18,0,18,0.0,0,0,1,14,snapshot_20150919T025947Z
1265054,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1265107,5,0,5,0.0,0,0,1,1,snapshot_20150919T025947Z
1265288,9,9,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1265323,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1265333,8,8,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1265536,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1265599,13,13,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1265602,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1265615,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1265730,30,30,0,1.0,1,0,0,21,snapshot_20150919T025947Z
1265850,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1266017,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1266096,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1266370,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1266427,17,17,0,1.0,1,0,0,12,snapshot_20150919T025947Z
1266599,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1266679,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1266838,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1267084,10,10,0,1.0,1,0,0,9,snapshot_20150919T025947Z
1267546,12,12,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1267748,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1267759,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
1267997,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1268175,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
1268562,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1268600,20,20,0,1.0,1,0,0,18,snapshot_20150919T025947Z
1268742,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1268760,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1269056,26,23,3,0.8846153846153846,1,0,0,18,snapshot_20150919T025947Z
1269087,15,15,0,1.0,1,0,0,12,snapshot_20150919T025947Z
1269166,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1269591,14,0,14,0.0,0,0,1,10,snapshot_20150919T025947Z
1269642,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
1269683,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
1269725,18,18,0,1.0,1,0,0,16,snapshot_20150919T025947Z
1269788,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1269810,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
1270093,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1270116,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1270129,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1270193,11,2,9,0.18181818181818182,1,0,0,7,snapshot_20150919T025947Z
1270266,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1270480,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1270574,13,12,1,0.9230769230769231,1,0,0,11,snapshot_20150919T025947Z
1270624,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1270729,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1270912,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1271021,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1271092,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1271132,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
1271174,16,16,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1271212,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
1271388,14,0,14,0.0,0,0,1,12,snapshot_20150919T025947Z
1271652,76,35,41,0.4605263157894737,1,0,0,72,snapshot_20150919T025947Z
1271671,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1271695,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1271835,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1271844,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1271881,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1272002,13,12,1,0.9230769230769231,1,0,0,9,snapshot_20150919T025947Z
1272407,21,4,17,0.19047619047619047,1,0,0,9,snapshot_20150919T025947Z
1272503,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1272533,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1272551,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1272795,6,3,3,0.5,1,0,0,2,snapshot_20150919T025947Z
1272843,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1273126,20,20,0,1.0,1,0,0,17,snapshot_20150919T025947Z
1273193,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
1273262,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1273306,173,108,65,0.6242774566473989,1,0,0,165,snapshot_20150919T025947Z
1273329,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1273397,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1273401,40,6,34,0.15,1,0,0,33,snapshot_20150919T025947Z
1273697,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1273771,22,22,0,1.0,1,0,0,20,snapshot_20150919T025947Z
1273910,6,0,6,0.0,0,0,1,5,snapshot_20150919T025947Z
1274040,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
1274063,6,4,2,0.6666666666666666,1,0,0,4,snapshot_20150919T025947Z
1274085,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1274251,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1274293,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1274320,22,21,1,0.9545454545454546,1,0,0,18,snapshot_20150919T025947Z
1274321,12,11,1,0.9166666666666666,1,0,0,9,snapshot_20150919T025947Z
1274505,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1274507,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1274778,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1274947,6,0,6,0.0,0,0,1,2,snapshot_20150919T025947Z
1275371,5,2,3,0.4,1,0,0,3,snapshot_20150919T025947Z
1275484,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1275487,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1275590,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1275725,1,1,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1276055,7,3,4,0.42857142857142855,1,0,0,5,snapshot_20150919T025947Z
1276175,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1276260,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1276300,32,31,1,0.96875,1,0,0,29,snapshot_20150919T025947Z
1276315,14,11,3,0.7857142857142857,1,0,0,12,snapshot_20150919T025947Z
1276445,1,1,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1276539,18,18,0,1.0,1,0,0,16,snapshot_20150919T025947Z
1276579,8,0,8,0.0,0,0,1,6,snapshot_20150919T025947Z
1276617,16,6,10,0.375,1,0,0,14,snapshot_20150919T025947Z
1276648,16,16,0,1.0,1,0,0,14,snapshot_20150919T025947Z
1276807,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1276854,10,10,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1277072,10,2,8,0.2,1,0,0,8,snapshot_20150919T025947Z
1277142,24,20,4,0.8333333333333334,1,0,0,13,snapshot_20150919T025947Z
1277580,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1277643,4,0,4,0.0,0,0,1,3,snapshot_20150919T025947Z
1277748,13,9,4,0.6923076923076923,1,0,0,9,snapshot_20150919T025947Z
1277783,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1277956,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
1277987,24,8,16,0.3333333333333333,1,0,0,17,snapshot_20150919T025947Z
1277990,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1278009,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1278185,8,5,3,0.625,1,0,0,6,snapshot_20150919T025947Z
1278398,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1278459,3,3,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1278460,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
1278635,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1278686,5,1,4,0.2,1,0,0,3,snapshot_20150919T025947Z
1278874,23,23,0,1.0,1,0,0,21,snapshot_20150919T025947Z
1279042,18,4,14,0.2222222222222222,1,0,0,14,snapshot_20150919T025947Z
1279171,20,20,0,1.0,1,0,0,14,snapshot_20150919T025947Z
1279275,49,49,0,1.0,1,0,0,31,snapshot_20150919T025947Z
1279465,29,24,5,0.8275862068965517,1,0,0,27,snapshot_20150919T025947Z
1279582,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1279737,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1279799,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1279866,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1279985,9,8,1,0.8888888888888888,1,0,0,7,snapshot_20150919T025947Z
1280004,5,4,1,0.8,1,0,0,2,snapshot_20150919T025947Z
1280456,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1280613,14,13,1,0.9285714285714286,1,0,0,12,snapshot_20150919T025947Z
1281043,13,13,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1281052,37,37,0,1.0,1,0,0,32,snapshot_20150919T025947Z
1281293,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1281324,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1281446,13,12,1,0.9230769230769231,1,0,0,10,snapshot_20150919T025947Z
1281566,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
1281624,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1281645,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1281851,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1282058,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1282091,8,2,6,0.25,1,0,0,5,snapshot_20150919T025947Z
1282205,15,4,11,0.26666666666666666,1,0,0,11,snapshot_20150919T025947Z
1282441,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1282648,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1282656,14,14,0,1.0,1,0,0,10,snapshot_20150919T025947Z
1282744,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1282815,7,2,5,0.2857142857142857,1,0,0,5,snapshot_20150919T025947Z
1282824,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1282868,7,2,5,0.2857142857142857,1,0,0,6,snapshot_20150919T025947Z
1282976,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
1283301,21,21,0,1.0,1,0,0,14,snapshot_20150919T025947Z
1283513,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1283523,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1283589,24,24,0,1.0,1,0,0,21,snapshot_20150919T025947Z
1283751,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1283849,23,23,0,1.0,1,0,0,16,snapshot_20150919T025947Z
1283916,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1283922,13,13,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1284067,5,2,3,0.4,1,0,0,1,snapshot_20150919T025947Z
1284340,51,48,3,0.9411764705882353,1,0,0,36,snapshot_20150919T025947Z
1284823,10,10,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1285092,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1285176,36,36,0,1.0,1,0,0,32,snapshot_20150919T025947Z
1285472,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1285763,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1285800,34,15,19,0.4411764705882353,1,0,0,30,snapshot_20150919T025947Z
1285802,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1285810,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1286040,1,0,1,0.0,0,1,1,0,snapshot_20150919T025947Z
1286090,13,13,0,1.0,1,0,0,10,snapshot_20150919T025947Z
1286355,11,11,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1286525,11,4,7,0.36363636363636365,1,0,0,8,snapshot_20150919T025947Z
1286722,27,24,3,0.8888888888888888,1,0,0,23,snapshot_20150919T025947Z
1286827,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1286960,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1287087,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1287192,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1287568,51,51,0,1.0,1,0,0,49,snapshot_20150919T025947Z
1287579,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1287670,88,68,20,0.7727272727272727,1,0,0,82,snapshot_20150919T025947Z
1287798,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1287860,10,9,1,0.9,1,0,0,7,snapshot_20150919T025947Z
1288024,104,62,42,0.5961538461538461,1,0,0,95,snapshot_20150919T025947Z
1288048,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1288067,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1288102,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
1288137,8,0,8,0.0,0,0,1,6,snapshot_20150919T025947Z
1288354,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
1288368,6,4,2,0.6666666666666666,1,0,0,4,snapshot_20150919T025947Z
1288378,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1288545,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1288576,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1288706,19,8,11,0.42105263157894735,1,0,0,17,snapshot_20150919T025947Z
1288717,9,8,1,0.8888888888888888,1,0,0,7,snapshot_20150919T025947Z
1288724,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1288872,14,14,0,1.0,1,0,0,9,snapshot_20150919T025947Z
1288957,11,9,2,0.8181818181818182,1,0,0,7,snapshot_20150919T025947Z
1289081,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1289569,10,10,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1289841,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1290069,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1290200,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
1290336,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1290558,7,2,5,0.2857142857142857,1,0,0,2,snapshot_20150919T025947Z
1290573,24,24,0,1.0,1,0,0,22,snapshot_20150919T025947Z
1290672,22,22,0,1.0,1,0,0,19,snapshot_20150919T025947Z
1290796,13,13,0,1.0,1,0,0,9,snapshot_20150919T025947Z
1290967,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1291013,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1291031,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1291043,31,31,0,1.0,1,0,0,22,snapshot_20150919T025947Z
1291319,10,7,3,0.7,1,0,0,8,snapshot_20150919T025947Z
1291791,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1291803,20,19,1,0.95,1,0,0,18,snapshot_20150919T025947Z
1291892,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
1292053,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1292125,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1292316,11,4,7,0.36363636363636365,1,0,0,9,snapshot_20150919T025947Z
1292444,38,21,17,0.5526315789473685,1,0,0,36,snapshot_20150919T025947Z
1292449,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1292703,6,1,5,0.16666666666666666,1,0,0,4,snapshot_20150919T025947Z
1292722,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
1292947,15,15,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1293015,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1293141,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1293259,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1293285,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1293358,772,668,104,0.8652849740932642,1,0,0,622,snapshot_20150919T025947Z
1293368,7,7,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1293619,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1293754,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1294186,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
1294231,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1294402,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
1294599,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1294601,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1294769,26,26,0,1.0,1,0,0,24,snapshot_20150919T025947Z
1294899,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1295021,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1295047,8,0,8,0.0,0,0,1,7,snapshot_20150919T025947Z
1295114,25,16,9,0.64,1,0,0,23,snapshot_20150919T025947Z
1295178,13,9,4,0.6923076923076923,1,0,0,7,snapshot_20150919T025947Z
1295179,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1295240,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1295414,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1295664,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1295687,17,17,0,1.0,1,0,0,15,snapshot_20150919T025947Z
1295811,47,38,9,0.8085106382978723,1,0,0,40,snapshot_20150919T025947Z
1296018,20,1,19,0.05,1,0,0,18,snapshot_20150919T025947Z
1296257,8,8,0,1.0,1,0,0,5,snapshot_20150919T025947Z
1296388,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1296486,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1296635,33,14,19,0.42424242424242425,1,0,0,18,snapshot_20150919T025947Z
1296680,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1296732,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1296733,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1296786,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1297062,1822,1618,204,0.8880351262349067,1,0,0,1531,snapshot_20150919T025947Z
1297168,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
1297334,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1297469,1,1,0,1.0,1,1,0,0,snapshot_20150919T025947Z
1297538,5,0,5,0.0,0,0,1,4,snapshot_20150919T025947Z
1297821,17,13,4,0.7647058823529411,1,0,0,15,snapshot_20150919T025947Z
1297940,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
1297960,5,4,1,0.8,1,0,0,3,snapshot_20150919T025947Z
1298137,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1298376,10,5,5,0.5,1,0,0,7,snapshot_20150919T025947Z
1298462,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
1298514,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
1298723,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
1298797,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
