visitorid,representation,method,selection,candidate_id,label
929356,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
929382,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
929480,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
929638,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
929721,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
929807,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
929875,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
930274,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
930609,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
930694,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
930934,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
931020,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
931074,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
931182,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
931515,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
931900,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
931964,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932017,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932109,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932151,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932193,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
932203,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932290,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932444,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
932542,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932633,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
932651,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933174,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933225,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933310,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933327,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933696,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933700,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933821,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933885,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
933910,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934208,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934244,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934396,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934487,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934588,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934648,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934663,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934704,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
934767,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935325,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935355,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935481,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935588,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935624,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935667,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935726,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935908,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935910,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935959,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
935997,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
936360,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
936434,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
936674,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
936737,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
936783,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
937192,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
937219,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
937463,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
937483,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
937494,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
937584,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
937709,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938120,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938199,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938243,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938270,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938396,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
938411,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938512,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938513,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
938835,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
938994,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939019,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939169,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939233,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939239,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939279,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939309,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939395,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939674,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939751,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939792,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
939961,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940070,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940301,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940445,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940498,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940608,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940689,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940760,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
940955,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
941104,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
941284,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
941359,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
941576,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
941761,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
942023,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
942096,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
942176,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
942616,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
942814,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
942926,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943123,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943357,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943466,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943518,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943572,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943802,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
943950,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944168,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944221,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944307,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944416,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944418,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944439,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944478,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
944546,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
945184,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
945223,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
945356,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
945421,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
945508,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
945545,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
945612,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
945706,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
946197,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
946268,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
946269,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
946363,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
946607,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
946749,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
947112,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947389,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947392,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947400,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947485,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
947562,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947585,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947609,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947666,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947829,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
947843,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
948047,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
948335,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
948336,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
948540,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
948926,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
948961,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949077,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949126,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949263,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949323,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949435,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949454,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949562,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949626,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
949648,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949780,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949876,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
949896,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
949981,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
950153,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
950508,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
950833,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
950881,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951095,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951347,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951407,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951430,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951555,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951590,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
951702,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
951816,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952015,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952246,rich,classix,deployment_acceptable,classix_r0.75_m10_density,576
952266,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952319,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952388,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952390,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952446,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952700,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952791,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952882,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952904,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
952962,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953198,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953371,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
953412,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953625,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953662,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
953666,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953678,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953734,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953833,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953853,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953963,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
953982,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954026,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954086,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954160,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954259,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954276,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954360,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954541,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954590,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954619,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954716,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
954836,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
955081,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
955154,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
955335,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
955486,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
955557,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
955719,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
955924,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956011,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956214,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956258,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956280,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956284,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956343,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956435,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956613,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
956729,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
957284,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
957312,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
957392,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
957393,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
957595,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
957685,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
957729,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
958246,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
958255,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
958262,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
958461,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
958747,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959037,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959082,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
959170,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959204,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959284,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959326,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959698,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959808,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959855,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
959967,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960004,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960056,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960093,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960105,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960145,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960340,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960661,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960778,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960783,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
960916,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
960928,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
960973,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961001,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961085,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961272,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
961324,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961349,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961411,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
961421,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961427,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
961717,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962056,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962091,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962131,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962181,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
962368,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962631,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
962819,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962863,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
962933,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
963194,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
963337,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
963387,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
963916,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964178,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964317,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964382,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964404,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964726,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964763,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
964767,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964794,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964795,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
964962,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
965057,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
965434,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
965471,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
965603,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
966010,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
966535,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
966579,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
966628,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
966752,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
966859,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
966971,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967034,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967093,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967112,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
967180,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967462,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967483,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967783,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967857,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
967877,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
968098,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968110,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968156,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968159,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968390,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968555,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968585,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968647,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968652,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
968769,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
968880,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
969200,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
969295,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
969326,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
969519,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
969655,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
969827,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
969845,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
969860,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
970208,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
970345,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
970404,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
970787,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
970883,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
971243,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
971301,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
971406,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
971413,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
971454,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
971479,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
972040,rich,classix,deployment_acceptable,classix_r0.75_m10_density,-1
972071,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
972095,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
972500,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
972638,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
972698,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
972757,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
972775,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
972968,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973109,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973129,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973195,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973243,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973305,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973332,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973585,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973633,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973908,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973946,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
973973,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
974226,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
974291,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
974437,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
974539,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
974673,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
974794,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
975595,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
975652,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
975683,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
975703,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
975757,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
975820,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
976190,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
976217,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
976410,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
976424,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
976601,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
976621,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
976623,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
976885,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
976950,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977158,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977305,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977325,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
977450,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977486,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977536,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977567,rich,classix,deployment_acceptable,classix_r0.75_m10_density,684
977593,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977651,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977751,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
977791,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978112,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978294,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978578,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978636,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978717,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978755,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978758,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978909,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
978968,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
979458,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
979535,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
979550,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
979847,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
979940,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
980166,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
980414,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
980817,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
980851,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
980867,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
981111,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
981144,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
981216,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
981240,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
981245,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
981266,rich,classix,deployment_acceptable,classix_r0.75_m10_density,689
