representation,split_seed,k,k_prime,rule_id,leaf_id,cluster_id,condition_index,feature_index,feature,threshold,threshold_original,threshold_scaled,feature_transform,direction,path,condition_count,leaf_training_samples,engine
rich,20260804,4,15,5,5,2,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,15,5,5,2,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,15,5,5,2,3,9,session_count_30m,3.9999999999999996,3.9999999999999996,0.7149338150687284,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,15,5,5,2,4,2,purchase_event_count,5.999999999999999,5.999999999999999,2.7623780922801044,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,15,6,6,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] <= 2.0964811419516867,6,2771,exkmc_0.0.3
rich,20260804,4,15,6,6,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] <= 2.0964811419516867,6,2771,exkmc_0.0.3
rich,20260804,4,15,6,6,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] <= 2.0964811419516867,6,2771,exkmc_0.0.3
rich,20260804,4,15,6,6,1,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] <= 2.0964811419516867,6,2771,exkmc_0.0.3
rich,20260804,4,15,6,6,1,4,2,purchase_event_count,14.0,14.0,4.675365962312238,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] <= 2.0964811419516867,6,2771,exkmc_0.0.3
rich,20260804,4,15,6,6,1,5,5,cart_per_view,1.3478260869565215,1.3478260869565215,2.0964811419516867,standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] <= 2.0964811419516867,6,2771,exkmc_0.0.3
rich,20260804,4,15,7,7,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,7,7,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,7,7,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,7,7,1,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,7,7,1,4,2,purchase_event_count,14.0,14.0,4.675365962312238,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,7,7,1,5,5,cart_per_view,1.3478260869565215,1.3478260869565215,2.0964811419516867,standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,7,7,1,6,6,transaction_per_view,0.25,0.25,-0.42330254361492825,standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] <= -0.42330254361492825,7,2,exkmc_0.0.3
rich,20260804,4,15,8,8,0,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,8,8,0,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,8,8,0,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,8,8,0,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,8,8,0,4,2,purchase_event_count,14.0,14.0,4.675365962312238,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,8,8,0,5,5,cart_per_view,1.3478260869565215,1.3478260869565215,2.0964811419516867,standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,8,8,0,6,6,transaction_per_view,0.25,0.25,-0.42330254361492825,standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] <= 4.6753659623122381 AND x[5] > 2.0964811419516867 AND x[6] > -0.42330254361492825,7,20,exkmc_0.0.3
rich,20260804,4,15,9,9,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] <= -0.21160950588791436,6,1,exkmc_0.0.3
rich,20260804,4,15,9,9,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] <= -0.21160950588791436,6,1,exkmc_0.0.3
rich,20260804,4,15,9,9,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] <= -0.21160950588791436,6,1,exkmc_0.0.3
rich,20260804,4,15,9,9,1,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] <= -0.21160950588791436,6,1,exkmc_0.0.3
rich,20260804,4,15,9,9,1,4,2,purchase_event_count,14.0,14.0,4.675365962312238,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] <= -0.21160950588791436,6,1,exkmc_0.0.3
rich,20260804,4,15,9,9,1,5,1,purchase_occasion_count,1.0,1.0,-0.21160950588791436,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] <= -0.21160950588791436,6,1,exkmc_0.0.3
rich,20260804,4,15,10,10,2,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] > -0.21160950588791436,6,7,exkmc_0.0.3
rich,20260804,4,15,10,10,2,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] > -0.21160950588791436,6,7,exkmc_0.0.3
rich,20260804,4,15,10,10,2,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] > -0.21160950588791436,6,7,exkmc_0.0.3
rich,20260804,4,15,10,10,2,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] > -0.21160950588791436,6,7,exkmc_0.0.3
rich,20260804,4,15,10,10,2,4,2,purchase_event_count,14.0,14.0,4.675365962312238,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] > -0.21160950588791436,6,7,exkmc_0.0.3
rich,20260804,4,15,10,10,2,5,1,purchase_occasion_count,1.0,1.0,-0.21160950588791436,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] <= 3.9168247324227337 AND x[2] > 4.6753659623122381 AND x[1] > -0.21160950588791436,6,7,exkmc_0.0.3
rich,20260804,4,15,11,11,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] <= -0.21160950588791436,5,4,exkmc_0.0.3
rich,20260804,4,15,11,11,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] <= -0.21160950588791436,5,4,exkmc_0.0.3
rich,20260804,4,15,11,11,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] <= -0.21160950588791436,5,4,exkmc_0.0.3
rich,20260804,4,15,11,11,1,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] <= -0.21160950588791436,5,4,exkmc_0.0.3
rich,20260804,4,15,11,11,1,4,1,purchase_occasion_count,1.0,1.0,-0.21160950588791436,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] <= -0.21160950588791436,5,4,exkmc_0.0.3
rich,20260804,4,15,12,12,2,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] > -0.21160950588791436,5,11,exkmc_0.0.3
rich,20260804,4,15,12,12,2,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] > -0.21160950588791436,5,11,exkmc_0.0.3
rich,20260804,4,15,12,12,2,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] > -0.21160950588791436,5,11,exkmc_0.0.3
rich,20260804,4,15,12,12,2,3,10,distinct_top_categories,9.000000000000002,9.000000000000002,3.9168247324227337,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] > -0.21160950588791436,5,11,exkmc_0.0.3
rich,20260804,4,15,12,12,2,4,1,purchase_occasion_count,1.0,1.0,-0.21160950588791436,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] > 0.043475467911853784 AND x[10] > 3.9168247324227337 AND x[1] > -0.21160950588791436,5,11,exkmc_0.0.3
rich,20260804,4,15,13,13,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] > 2.9111740804211106 AND x[10] <= 0.87430930613266333,3,5,exkmc_0.0.3
rich,20260804,4,15,13,13,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] > 2.9111740804211106 AND x[10] <= 0.87430930613266333,3,5,exkmc_0.0.3
rich,20260804,4,15,13,13,1,2,10,distinct_top_categories,2.0000000000000004,2.0000000000000004,0.8743093061326633,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] > 2.9111740804211106 AND x[10] <= 0.87430930613266333,3,5,exkmc_0.0.3
rich,20260804,4,15,14,14,2,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] > 2.9111740804211106 AND x[10] > 0.87430930613266333,3,97,exkmc_0.0.3
rich,20260804,4,15,14,14,2,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] > 2.9111740804211106 AND x[10] > 0.87430930613266333,3,97,exkmc_0.0.3
rich,20260804,4,15,14,14,2,2,10,distinct_top_categories,2.0000000000000004,2.0000000000000004,0.8743093061326633,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] > 2.9111740804211106 AND x[10] > 0.87430930613266333,3,97,exkmc_0.0.3
rich,20260804,4,16,0,0,3,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,<=,x[10] <= -1.9019534331706072,1,937,exkmc_0.0.3
rich,20260804,4,16,1,1,0,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] <= 2.3490252025687672,6,5377,exkmc_0.0.3
rich,20260804,4,16,1,1,0,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] <= 2.3490252025687672,6,5377,exkmc_0.0.3
rich,20260804,4,16,1,1,0,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] <= 2.3490252025687672,6,5377,exkmc_0.0.3
rich,20260804,4,16,1,1,0,3,9,session_count_30m,3.9999999999999996,3.9999999999999996,0.7149338150687284,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] <= 2.3490252025687672,6,5377,exkmc_0.0.3
rich,20260804,4,16,1,1,0,4,4,active_days,2.0000000000000004,2.0000000000000004,0.17349218069471267,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] <= 2.3490252025687672,6,5377,exkmc_0.0.3
rich,20260804,4,16,1,1,0,5,3,total_events,68.00000000000001,68.00000000000001,2.3490252025687672,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] <= 2.3490252025687672,6,5377,exkmc_0.0.3
rich,20260804,4,16,2,2,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] > 2.3490252025687672,6,11,exkmc_0.0.3
rich,20260804,4,16,2,2,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] > 2.3490252025687672,6,11,exkmc_0.0.3
rich,20260804,4,16,2,2,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] > 2.3490252025687672,6,11,exkmc_0.0.3
rich,20260804,4,16,2,2,1,3,9,session_count_30m,3.9999999999999996,3.9999999999999996,0.7149338150687284,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] > 2.3490252025687672,6,11,exkmc_0.0.3
rich,20260804,4,16,2,2,1,4,4,active_days,2.0000000000000004,2.0000000000000004,0.17349218069471267,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] > 2.3490252025687672,6,11,exkmc_0.0.3
rich,20260804,4,16,2,2,1,5,3,total_events,68.00000000000001,68.00000000000001,2.3490252025687672,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] <= 0.17349218069471267 AND x[3] > 2.3490252025687672,6,11,exkmc_0.0.3
rich,20260804,4,16,3,3,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] > 0.17349218069471267,5,44,exkmc_0.0.3
rich,20260804,4,16,3,3,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] > 0.17349218069471267,5,44,exkmc_0.0.3
rich,20260804,4,16,3,3,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] > 0.17349218069471267,5,44,exkmc_0.0.3
rich,20260804,4,16,3,3,1,3,9,session_count_30m,3.9999999999999996,3.9999999999999996,0.7149338150687284,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] > 0.17349218069471267,5,44,exkmc_0.0.3
rich,20260804,4,16,3,3,1,4,4,active_days,2.0000000000000004,2.0000000000000004,0.17349218069471267,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] <= 0.71493381506872844 AND x[4] > 0.17349218069471267,5,44,exkmc_0.0.3
rich,20260804,4,16,4,4,1,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] <= 2.7623780922801044,5,87,exkmc_0.0.3
rich,20260804,4,16,4,4,1,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] <= 2.7623780922801044,5,87,exkmc_0.0.3
rich,20260804,4,16,4,4,1,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] <= 2.7623780922801044,5,87,exkmc_0.0.3
rich,20260804,4,16,4,4,1,3,9,session_count_30m,3.9999999999999996,3.9999999999999996,0.7149338150687284,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] <= 2.7623780922801044,5,87,exkmc_0.0.3
rich,20260804,4,16,4,4,1,4,2,purchase_event_count,5.999999999999999,5.999999999999999,2.7623780922801044,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] <= 2.7623780922801044,5,87,exkmc_0.0.3
rich,20260804,4,16,5,5,2,0,10,distinct_top_categories,0.0,0.0,-1.9019534331706072,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,16,5,5,2,1,1,purchase_occasion_count,3.9999999999999996,3.9999999999999996,2.9111740804211106,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,16,5,5,2,2,7,activity_span_days,2.0289837384259264,2.0289837384259264,0.043475467911853784,log1p_then_standardize,<=,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
rich,20260804,4,16,5,5,2,3,9,session_count_30m,3.9999999999999996,3.9999999999999996,0.7149338150687284,log1p_then_standardize,>,x[10] > -1.9019534331706072 AND x[1] <= 2.9111740804211106 AND x[7] <= 0.043475467911853784 AND x[9] > 0.71493381506872844 AND x[2] > 2.7623780922801044,5,1,exkmc_0.0.3
